Order ID,Order Date,Sales,Quantity,Discount,Discount Amount,Profit
CA-2017-142636,11/3/2017,307.136,4,0.2,245.7088,26.8744
CA-2017-122105,6/24/2017,95.92,8,0,0,25.8984
CA-2016-148796,4/14/2016,383.8,5,0.2,383.8,38.38
CA-2017-154816,11/6/2017,5.78,1,0,0,2.8322
CA-2017-110478,3/4/2017,9.32,4,0,0,2.7028
CA-2017-110478,3/4/2017,15.25,1,0,0,7.015
CA-2014-142048,6/22/2014,196.752,6,0.2,236.1024,56.5662
CA-2017-125388,10/19/2017,56.56,4,0,0,14.7056
CA-2017-125388,10/19/2017,32.7,3,0,0,8.502
CA-2017-155705,8/21/2017,866.4,4,0,0,225.264
CA-2017-149160,11/23/2017,28.4,2,0,0,11.076
CA-2017-149160,11/23/2017,287.92,8,0,0,138.2016
CA-2014-101476,9/12/2014,69.99,1,0,0,30.0957
CA-2017-152275,10/1/2017,6.672,6,0.2,8.0064,0.5004
US-2016-123750,4/15/2016,189.588,2,0.7,265.4232,-145.3508
US-2016-123750,4/15/2016,408.744,7,0.2,572.2416,76.6395
US-2016-123750,4/15/2016,291.96,5,0.2,291.96,54.7425
US-2016-123750,4/15/2016,4.768,2,0.2,1.9072,-0.7748
CA-2016-127369,6/6/2016,714.3,5,0,0,207.147
US-2014-150574,12/19/2014,4.812,2,0.7,6.7368,-3.6892
US-2014-150574,12/19/2014,247.8,5,0.2,247.8,-18.585
CA-2016-147375,6/12/2016,1007.979,3,0.3,907.1811,43.1991
CA-2016-147375,6/12/2016,313.488,7,0.2,438.8832,113.6394
CA-2017-130043,9/15/2017,31.872,8,0.2,50.9952,11.5536
CA-2017-157252,1/20/2017,207.846,3,0.1,62.3538,2.3094
CA-2016-115756,9/5/2016,12.22,1,0,0,3.666
CA-2016-115756,9/5/2016,194.94,3,0,0,23.3928
CA-2016-115756,9/5/2016,70.95,3,0,0,20.5755
CA-2016-115756,9/5/2016,91.36,4,0,0,42.0256
CA-2016-115756,9/5/2016,242.94,3,0,0,29.1528
CA-2016-115756,9/5/2016,22.05,7,0,0,10.584
CA-2017-154214,3/20/2017,2.91,1,0,0,1.3677
CA-2016-166674,4/1/2016,59.52,3,0,0,15.4752
CA-2016-166674,4/1/2016,161.94,3,0,0,9.7164
CA-2016-166674,4/1/2016,263.88,6,0,0,71.2476
CA-2016-166674,4/1/2016,30.48,3,0,0,7.9248
CA-2016-166674,4/1/2016,9.84,3,0,0,2.8536
CA-2016-166674,4/1/2016,35.12,4,0,0,9.1312
CA-2017-147277,10/20/2017,284.364,2,0.4,227.4912,-75.8304
CA-2017-147277,10/20/2017,665.408,2,0.2,266.1632,66.5408
CA-2016-100153,12/13/2016,63.88,4,0,0,24.9132
US-2014-110674,2/12/2014,129.568,2,0.2,51.8272,-24.294
US-2016-157945,9/26/2016,747.558,3,0.3,672.8022,-96.1146
US-2016-157945,9/26/2016,8.928,2,0.2,3.5712,3.348
CA-2015-109638,12/15/2015,103.92,4,0,0,36.372
CA-2015-109638,12/15/2015,899.91,9,0,0,377.9622
CA-2015-109638,12/15/2015,51.312,3,0.2,30.7872,18.6006
CA-2016-109869,4/22/2016,23.56,5,0.2,23.56,7.068
CA-2016-109869,4/22/2016,1272.63,6,0.5,3817.89,-814.4832
CA-2016-109869,4/22/2016,28.485,5,0.7,99.6975,-20.889
CA-2016-109869,4/22/2016,185.376,2,0.2,74.1504,-34.758
CA-2016-109869,4/22/2016,78.272,2,0.2,31.3088,5.8704
US-2015-101399,1/17/2015,254.744,7,0.6,1069.9248,-312.0614
CA-2017-154907,3/31/2017,205.3328,2,0.32,131.412992,-36.2352
US-2016-100419,12/16/2016,4.788,3,0.8,11.4912,-7.9002
CA-2015-154144,12/20/2015,55.48,1,0,0,26.6304
CA-2014-144666,11/9/2014,340.92,3,0,0,3.4092
CA-2014-144666,11/9/2014,222.666,2,0.15,66.7998,10.4784
CA-2014-144666,11/9/2014,703.968,4,0.2,563.1744,87.996
CA-2014-144666,11/9/2014,92.52,6,0,0,24.9804
CA-2014-144666,11/9/2014,62.65,7,0,0,28.819
CA-2014-144666,11/9/2014,94.85,5,0,0,45.528
CA-2016-103891,7/12/2016,95.76,6,0.2,114.912,7.182
CA-2016-152632,10/27/2016,40.2,3,0,0,19.296
CA-2016-100790,6/26/2016,14.7,5,0,0,6.615
CA-2016-100790,6/26/2016,704.25,5,0,0,84.51
CA-2014-134677,10/6/2014,9.09,3,0,0,1.9089
CA-2014-127691,7/22/2014,5.96,2,0,0,1.6688
CA-2014-127691,7/22/2014,159.98,2,0,0,57.5928
CA-2017-140963,6/10/2017,29.6,2,0,0,14.8
CA-2017-140963,6/10/2017,514.165,5,0.15,385.62375,-30.245
CA-2017-140963,6/10/2017,279.96,5,0.2,279.96,17.4975
CA-2014-154627,10/29/2014,2735.952,6,0.2,3283.1424,341.994
CA-2014-133753,6/9/2014,7.992,1,0.2,1.5984,0.5994
CA-2014-133753,6/9/2014,63.984,2,0.2,25.5936,10.3974
CA-2014-133753,6/9/2014,70.368,2,0.2,28.1472,6.1572
CA-2014-113362,9/14/2014,449.15,5,0,0,8.983
CA-2014-113362,9/14/2014,11.07,3,0,0,5.0922
CA-2016-169166,5/9/2016,93.98,2,0,0,13.1572
US-2016-120929,3/18/2016,189.882,3,0.4,227.8584,-94.941
CA-2015-134782,12/27/2015,105.42,2,0,0,51.6558
CA-2016-126158,7/25/2016,119.616,8,0.2,191.3856,40.3704
CA-2016-126158,7/25/2016,255.76,4,0,0,81.8432
CA-2016-126158,7/25/2016,241.568,2,0.2,96.6272,18.1176
CA-2016-126158,7/25/2016,69.3,9,0,0,22.869
US-2016-105578,5/30/2016,22.62,2,0.7,31.668,-15.08
US-2016-105578,5/30/2016,14.952,2,0.7,20.9328,-11.9616
US-2016-105578,5/30/2016,801.568,2,0.2,320.6272,50.098
US-2016-105578,5/30/2016,2.376,3,0.7,4.9896,-1.9008
US-2016-105578,5/30/2016,32.792,1,0.2,6.5584,11.8871
CA-2017-134978,11/12/2017,15.92,5,0.2,15.92,5.373
CA-2015-145352,3/16/2015,2.74,1,0,0,0.7398
CA-2015-145352,3/16/2015,8.34,3,0,0,2.1684
CA-2015-145352,3/16/2015,46.74,3,0,0,11.685
CA-2015-145352,3/16/2015,6354.95,5,0,0,3177.475
CA-2017-135307,11/26/2017,126.3,3,0,0,40.416
CA-2017-135307,11/26/2017,38.04,2,0,0,12.1728
CA-2016-106341,10/20/2016,7.152,3,0.2,4.2912,0.7152
CA-2017-163405,12/21/2017,6.63,3,0,0,1.7901
CA-2017-163405,12/21/2017,5.88,2,0,0,1.7052
CA-2017-127432,1/22/2017,2999.95,5,0,0,1379.977
CA-2017-127432,1/22/2017,51.45,3,0,0,13.8915
CA-2017-127432,1/22/2017,11.96,2,0,0,5.382
CA-2017-127432,1/22/2017,1126.02,3,0,0,56.301
CA-2015-157812,3/22/2015,18.392,1,0.2,3.6784,5.2877
CA-2015-157812,3/22/2015,129.568,2,0.2,51.8272,-25.9136
CA-2015-157812,3/22/2015,14.112,9,0.8,101.6064,-21.168
CA-2017-145142,1/23/2017,210.98,2,0,0,21.098
US-2016-139486,5/21/2016,55.176,3,0.2,33.1056,-12.4146
US-2016-139486,5/21/2016,66.26,2,0,0,27.1666
CA-2015-158792,12/26/2015,22.2,5,0,0,10.434
CA-2017-113558,10/21/2017,683.952,3,0.2,410.3712,42.747
CA-2017-113558,10/21/2017,45.696,3,0.2,27.4176,5.1408
US-2015-138303,9/3/2015,36.336,3,0.2,21.8016,-7.2672
US-2015-138303,9/3/2015,666.248,1,0.2,133.2496,-149.9058
US-2015-138303,9/3/2015,52.512,6,0.2,63.0144,19.692
CA-2015-102848,11/7/2015,190.72,1,0.2,38.144,11.92
US-2017-129441,9/7/2017,47.94,3,0,0,2.397
CA-2016-168753,5/29/2016,979.95,5,0,0,274.386
CA-2016-168753,5/29/2016,22.75,5,0,0,11.375
CA-2016-126613,7/10/2016,16.768,2,0.2,6.7072,1.4672
US-2017-122637,9/3/2017,42.616,7,0.8,238.6496,-68.1856
CA-2015-147851,12/3/2015,10.752,4,0.2,8.6016,3.36
CA-2015-134894,12/7/2015,152.94,3,0,0,41.2938
CA-2015-134894,12/7/2015,283.92,4,0,0,70.98
CA-2014-140795,2/1/2014,468.9,6,0,0,206.316
CA-2016-136924,7/14/2016,380.864,8,0.2,609.3824,38.0864
US-2015-120161,12/18/2015,646.776,9,0.2,1164.1968,-145.5246
CA-2014-103849,5/11/2014,58.112,2,0.2,23.2448,7.264
CA-2014-103849,5/11/2014,100.792,1,0.2,20.1584,6.2995
CA-2014-103849,5/11/2014,66.112,4,0.6,158.6688,-84.2928
CA-2017-162929,11/19/2017,41.28,6,0.2,49.536,13.932
CA-2017-162929,11/19/2017,13.36,2,0,0,6.4128
CA-2015-113173,11/15/2015,250.272,9,0.2,450.4896,15.642
CA-2015-113173,11/15/2015,11.364,3,0.8,27.2736,-17.046
CA-2015-113173,11/15/2015,8.72,5,0.2,8.72,-1.744
CA-2016-136406,4/15/2016,1121.568,2,0.2,448.6272,0
CA-2017-112774,9/11/2017,34.504,1,0.2,6.9008,6.0382
CA-2017-101945,11/24/2017,10.824,3,0.2,6.4944,2.5707
CA-2017-100650,6/29/2017,1295.78,2,0,0,310.9872
CA-2014-155852,3/3/2014,19.456,4,0.2,15.5648,3.4048
CA-2016-113243,6/10/2016,20.7,2,0,0,9.936
CA-2016-113243,6/10/2016,1335.68,4,0.2,1068.544,-217.048
CA-2016-113243,6/10/2016,32.4,5,0,0,15.552
CA-2017-118731,11/20/2017,42.6,3,0,0,16.614
CA-2017-118731,11/20/2017,84.056,7,0.2,117.6784,27.3182
CA-2014-145576,9/14/2014,13,5,0.2,13,1.3
CA-2014-145576,9/14/2014,13.128,3,0.2,7.8768,3.7743
CA-2015-130736,12/7/2015,3.96,2,0,0,0
CA-2015-130736,12/7/2015,2.61,1,0,0,1.2006
CA-2017-137099,12/7/2017,374.376,3,0.2,224.6256,46.797
CA-2017-156951,10/1/2017,91.84,8,0,0,45.0016
CA-2017-156951,10/1/2017,81.088,7,0.2,113.5232,27.3672
CA-2017-156951,10/1/2017,19.44,3,0,0,9.3312
CA-2017-156951,10/1/2017,451.152,3,0.2,270.6912,0
CA-2017-164826,12/28/2017,72.45,7,0,0,34.776
CA-2017-164826,12/28/2017,13.96,4,0,0,6.4216
CA-2017-164826,12/28/2017,33.264,7,0.2,46.5696,11.2266
CA-2017-164826,12/28/2017,14.85,3,0,0,4.0095
CA-2016-127250,11/3/2016,8.82,3,0,0,2.3814
CA-2015-149713,9/18/2015,160.72,14,0,0,78.7528
CA-2015-149713,9/18/2015,19.92,4,0,0,9.7608
CA-2015-149713,9/18/2015,7.3,2,0,0,2.19
CA-2017-118640,7/20/2017,69.712,2,0.2,27.8848,8.714
CA-2017-118640,7/20/2017,8.792,1,0.6,5.2752,-5.7148
CA-2015-132906,9/10/2015,51.52,4,0,0,1.5456
CA-2017-145233,12/1/2017,470.376,3,0.2,282.2256,52.9173
CA-2017-145233,12/1/2017,105.584,2,0.2,42.2336,9.2386
CA-2017-145233,12/1/2017,31.152,3,0.2,18.6912,3.5046
CA-2017-145233,12/1/2017,6.783,7,0.7,33.2367,-4.7481
CA-2017-145233,12/1/2017,406.368,4,0.2,325.0944,30.4776
CA-2015-128139,7/3/2015,70.98,1,0,0,4.9686
CA-2015-128139,7/3/2015,294.93,3,0,0,144.5157
US-2016-156986,3/20/2016,84.784,2,0.2,33.9136,-20.1362
US-2016-156986,3/20/2016,20.736,4,0.2,16.5888,7.2576
US-2016-156986,3/20/2016,16.821,3,0.7,35.3241,-12.8961
US-2016-156986,3/20/2016,10.368,2,0.2,4.1472,3.6288
CA-2014-135405,1/9/2014,9.344,2,0.2,3.7376,1.168
CA-2014-135405,1/9/2014,31.2,3,0.2,18.72,9.75
CA-2014-131450,8/8/2014,76.12,2,0,0,22.0748
CA-2014-131450,8/8/2014,1199.976,3,0.2,719.9856,434.9913
CA-2014-131450,8/8/2014,445.96,5,0.2,445.96,55.745
CA-2014-131450,8/8/2014,327.76,8,0,0,91.7728
CA-2016-120180,7/14/2016,11.632,2,0.2,4.6528,1.0178
US-2016-100720,7/16/2016,143.982,3,0.4,172.7784,-28.7964
US-2016-100720,7/16/2016,494.376,4,0.4,791.0016,-115.3544
US-2016-100720,7/16/2016,5.84,2,0.2,2.336,0.73
CA-2014-149958,3/15/2014,142.776,1,0.2,28.5552,17.847
CA-2014-149958,3/15/2014,45.696,3,0.2,27.4176,5.1408
CA-2014-149958,3/15/2014,7.218,3,0.7,15.1578,-5.5338
CA-2014-149958,3/15/2014,43.188,4,0.7,120.9264,-31.6712
CA-2014-149958,3/15/2014,131.904,3,0.2,79.1424,47.8152
US-2014-105767,5/23/2014,3.282,2,0.7,4.5948,-2.6256
US-2014-105767,5/23/2014,21.168,9,0.2,38.1024,2.3814
US-2014-105767,5/23/2014,55.188,2,0.4,44.1504,-10.1178
CA-2016-161816,4/28/2016,369.576,3,0.2,221.7456,41.5773
CA-2016-161816,4/28/2016,15.712,4,0.2,12.5696,5.6956
CA-2016-121223,9/11/2016,8.448,2,0.2,3.3792,2.64
CA-2016-121223,9/11/2016,728.946,9,0.4,2624.2056,-157.9383
CA-2017-138611,11/14/2017,119.94,10,0.4,479.76,15.992
CA-2017-138611,11/14/2017,3.648,2,0.7,5.1072,-2.7968
CA-2017-117947,8/18/2017,40.48,2,0,0,15.7872
CA-2017-117947,8/18/2017,9.94,2,0,0,3.0814
CA-2017-117947,8/18/2017,107.424,9,0.2,193.3632,33.57
CA-2017-117947,8/18/2017,37.91,1,0,0,10.9939
CA-2017-117947,8/18/2017,88.02,3,0,0,27.2862
US-2014-111171,12/26/2014,8.69,5,0.8,34.76,-14.773
CA-2015-138009,11/29/2015,301.96,2,0,0,87.5684
CA-2015-138009,11/29/2015,555.21,5,0.1,277.605,178.901
CA-2015-138009,11/29/2015,523.48,4,0,0,130.87
CA-2015-138009,11/29/2015,161.82,9,0,0,46.9278
CA-2017-163020,9/15/2017,35.56,7,0,0,12.0904
CA-2017-153787,5/19/2017,97.16,2,0,0,28.1764
CA-2017-133431,12/17/2017,15.24,5,0.2,15.24,5.1435
CA-2017-133431,12/17/2017,13.23,3,0,0,6.0858
US-2016-135720,12/11/2016,243.384,3,0.2,146.0304,-51.7191
US-2016-135720,12/11/2016,119.8,5,0.2,119.8,29.95
US-2016-135720,12/11/2016,300.768,4,0.2,240.6144,30.0768
CA-2017-144694,9/24/2017,17.88,3,0.2,10.728,2.4585
CA-2017-144694,9/24/2017,235.944,3,0.2,141.5664,85.5297
CA-2015-168004,10/4/2015,392.94,3,0,0,43.2234
US-2016-123470,8/15/2016,18.882,3,0.7,39.6522,-13.8468
US-2016-123470,8/15/2016,122.328,3,0.2,73.3968,12.2328
CA-2016-115917,5/20/2016,1049.2,5,0,0,272.792
CA-2016-115917,5/20/2016,15.424,4,0.2,12.3392,5.0128
CA-2016-147067,12/18/2016,18.84,3,0,0,6.0288
CA-2017-167913,7/30/2017,330.4,2,0,0,85.904
CA-2017-167913,7/30/2017,26.25,7,0,0,12.6
CA-2017-106103,6/10/2017,132.52,4,0,0,54.3332
US-2017-127719,7/21/2017,6.48,1,0,0,3.1752
CA-2017-126221,12/30/2017,209.3,2,0,0,56.511
CA-2016-103947,4/1/2016,31.56,5,0.2,31.56,9.8625
CA-2016-103947,4/1/2016,30.144,2,0.2,12.0576,3.0144
CA-2016-160745,12/11/2016,14.8,4,0,0,6.068
CA-2016-160745,12/11/2016,302.376,3,0.2,181.4256,22.6782
CA-2016-160745,12/11/2016,316,4,0,0,31.6
CA-2016-132661,10/23/2016,379.4,10,0,0,178.318
CA-2017-140844,6/19/2017,97.82,2,0,0,45.9754
CA-2017-140844,6/19/2017,103.12,8,0,0,10.312
CA-2016-137239,8/22/2016,113.552,2,0.2,45.4208,8.5164
CA-2016-137239,8/22/2016,3.318,2,0.7,4.6452,-2.6544
CA-2016-137239,8/22/2016,134.288,2,0.2,53.7152,45.3222
US-2016-156097,9/19/2016,701.372,2,0.3,420.8232,-50.098
US-2016-156097,9/19/2016,2.308,2,0.8,3.6928,-3.462
CA-2015-146563,8/24/2015,999.432,7,0.2,1399.2048,124.929
CA-2015-146563,8/24/2015,724.08,14,0.2,2027.424,-135.765
CA-2015-146563,8/24/2015,918.785,5,0.3,1378.1775,-118.1295
CA-2015-146563,8/24/2015,2.724,3,0.8,6.5376,-4.2222
CA-2016-123666,3/26/2016,459.95,5,0,0,18.398
CA-2016-143308,11/4/2016,10.74,3,0,0,5.2626
CA-2017-132682,6/8/2017,23.76,3,0.2,14.256,2.079
CA-2017-132682,6/8/2017,85.056,3,0.2,51.0336,28.7064
CA-2017-132682,6/8/2017,381.576,3,0.2,228.9456,28.6182
CA-2014-156314,12/24/2014,30.36,5,0.2,30.36,8.7285
US-2017-106663,6/9/2017,23.976,3,0.6,43.1568,-14.3856
US-2017-106663,6/9/2017,108.925,1,0.5,54.4625,-71.8905
US-2017-106663,6/9/2017,36.352,8,0.2,58.1632,11.36
CA-2017-111178,6/15/2017,19.56,5,0.2,19.56,1.7115
CA-2017-130351,12/5/2017,61.44,3,0,0,16.5888
CA-2017-130351,12/5/2017,38.9,5,0,0,17.505
CA-2017-130351,12/5/2017,99.39,3,0,0,40.7499
US-2017-119438,3/18/2017,2.688,3,0.8,6.4512,-7.392
US-2017-119438,3/18/2017,27.816,3,0.2,16.6896,4.5201
US-2017-119438,3/18/2017,82.524,3,0.6,148.5432,-41.262
US-2017-119438,3/18/2017,182.994,3,0.8,439.1856,-320.2395
CA-2016-164511,11/19/2016,14.352,3,0.2,8.6112,4.6644
CA-2016-164511,11/19/2016,64.96,2,0,0,2.5984
CA-2016-164511,11/19/2016,68.6,4,0,0,18.522
US-2017-168116,11/4/2017,7999.98,4,0.5,15999.96,-3839.9904
US-2017-168116,11/4/2017,167.44,2,0.2,66.976,14.651
CA-2014-157784,7/5/2014,479.97,3,0,0,163.1898
CA-2014-157784,7/5/2014,14.62,2,0,0,6.8714
CA-2014-157784,7/5/2014,19.44,3,0,0,9.3312
CA-2017-161480,12/25/2017,191.984,2,0.2,76.7936,4.7996
US-2014-117135,6/21/2014,104.01,1,0,0,14.5614
US-2014-117135,6/21/2014,284.82,1,0,0,74.0532
US-2014-117135,6/21/2014,36.84,3,0,0,10.3152
CA-2015-131534,3/28/2015,166.24,1,0,0,24.936
CA-2015-131534,3/28/2015,33.4,5,0,0,16.032
CA-2015-119291,5/14/2015,198.272,8,0.2,317.2352,17.3488
CA-2015-119291,5/14/2015,47.36,4,0.2,37.888,17.76
CA-2015-119291,5/14/2015,200.984,7,0.2,281.3776,62.8075
CA-2015-119291,5/14/2015,97.696,4,0.2,78.1568,31.7512
CA-2015-119291,5/14/2015,2.696,1,0.2,0.5392,0.8088
CA-2015-119291,5/14/2015,18.588,2,0.7,26.0232,-13.6312
CA-2015-119291,5/14/2015,4.896,3,0.7,10.2816,-3.4272
CA-2017-114552,9/2/2017,15.072,3,0.2,9.0432,4.1448
CA-2016-163755,11/4/2016,209.88,3,0,0,35.6796
CA-2015-142027,4/9/2015,369.912,3,0.2,221.9472,-13.8717
CA-2014-138527,9/12/2014,10.368,2,0.2,4.1472,3.6288
CA-2014-138527,9/12/2014,166.84,5,0.2,166.84,18.7695
CA-2014-138527,9/12/2014,15.216,1,0.2,3.0432,2.2824
CA-2014-112158,12/2/2014,119.96,4,0,0,52.7824
CA-2014-112158,12/2/2014,883.92,5,0.2,883.92,-110.49
CA-2014-112158,12/2/2014,46.72,8,0.2,74.752,15.768
CA-2014-113887,4/5/2014,55.48,1,0,0,26.6304
CA-2017-146136,9/3/2017,24.448,4,0.2,19.5584,8.8624
US-2017-100048,5/19/2017,281.34,6,0,0,109.7226
US-2017-100048,5/19/2017,307.98,2,0,0,89.3142
US-2017-100048,5/19/2017,299.97,3,0,0,113.9886
CA-2014-153150,7/1/2014,19.92,5,0.2,19.92,6.972
CA-2014-130092,1/11/2014,9.94,2,0,0,3.0814
CA-2017-108910,9/24/2017,103.056,3,0.2,61.8336,24.4758
CA-2014-104472,6/2/2014,59.808,3,0.2,35.8848,19.4376
CA-2014-104472,6/2/2014,73.32,6,0,0,21.996
CA-2016-112942,2/13/2016,146.82,3,0,0,73.41
CA-2016-142335,12/15/2016,1652.94,3,0,0,231.4116
CA-2016-142335,12/15/2016,296.37,3,0,0,80.0199
CA-2014-117429,10/7/2014,129.92,5,0.2,129.92,21.112
CA-2016-114713,7/7/2016,45.584,7,0.2,63.8176,5.1282
CA-2017-144113,9/16/2017,17.568,2,0.2,7.0272,6.3684
CA-2017-144113,9/16/2017,55.992,1,0.2,11.1984,5.5992
US-2016-150861,12/3/2016,182.72,8,0,0,84.0512
US-2016-150861,12/3/2016,400.032,2,0.4,320.0256,-153.3456
US-2016-150861,12/3/2016,33.63,3,0,0,10.089
US-2016-150861,12/3/2016,542.646,3,0.1,162.7938,102.4998
US-2016-150861,12/3/2016,6.3,2,0,0,3.024
CA-2017-131954,1/21/2017,242.94,3,0,0,9.7176
CA-2017-131954,1/21/2017,179.97,3,0,0,86.3856
CA-2017-131954,1/21/2017,99.696,6,0.2,119.6352,33.6474
CA-2017-131954,1/21/2017,27.936,4,0.2,22.3488,9.4284
CA-2017-131954,1/21/2017,84.98,1,0,0,18.6956
CA-2017-131954,1/21/2017,18.72,5,0.2,18.72,6.552
CA-2014-132500,9/8/2014,49.98,2,0,0,8.4966
CA-2014-112326,1/4/2014,11.784,3,0.2,7.0704,4.2717
CA-2014-112326,1/4/2014,272.736,3,0.2,163.6416,-64.7748
CA-2014-112326,1/4/2014,3.54,2,0.8,5.664,-5.487
US-2016-146710,8/27/2016,51.52,5,0.2,51.52,-10.948
US-2016-146710,8/27/2016,3.528,1,0.2,0.7056,1.1466
US-2016-146710,8/27/2016,4.624,1,0.2,0.9248,1.6762
US-2016-146710,8/27/2016,55.168,4,0.2,44.1344,6.2064
CA-2014-124429,5/27/2014,567.12,10,0.2,1134.24,-28.356
CA-2014-124429,5/27/2014,359.32,4,0,0,7.1864
CA-2016-150889,3/20/2016,11.992,1,0.2,2.3984,0.8994
CA-2017-126074,10/2/2017,58.05,3,0,0,26.703
CA-2017-126074,10/2/2017,157.74,11,0,0,56.7864
CA-2017-126074,10/2/2017,56.98,7,0,0,22.792
CA-2017-126074,10/2/2017,2.88,1,0,0,1.4112
CA-2016-110499,4/7/2016,1199.976,3,0.2,719.9856,374.9925
CA-2015-135272,12/7/2015,79.92,4,0,0,28.7712
CA-2016-140928,9/18/2016,383.438,4,0.45,690.1884,-167.3184
CA-2014-106803,12/29/2014,24.56,2,0,0,6.8768
CA-2014-106803,12/29/2014,119.8,4,0,0,47.92
CA-2017-117240,7/23/2017,13.128,3,0.2,7.8768,4.2666
CA-2017-133333,9/18/2017,22.72,4,0,0,10.224
CA-2015-112319,8/31/2015,58.32,9,0,0,27.9936
CA-2017-126046,11/3/2017,12.39,3,0,0,5.6994
CA-2015-114923,2/8/2015,107.982,3,0.4,129.5784,-26.9955
CA-2014-162775,1/13/2014,11.36,2,0,0,5.3392
CA-2014-162775,1/13/2014,50.94,3,0,0,25.47
CA-2014-162775,1/13/2014,646.74,6,0,0,258.696
CA-2014-162775,1/13/2014,5.64,3,0,0,2.7072
CA-2014-162775,1/13/2014,572.58,6,0,0,34.3548
CA-2014-106810,5/14/2014,310.88,2,0.2,124.352,23.316
CA-2016-157245,5/19/2016,641.96,2,0,0,179.7488
CA-2017-104220,1/30/2017,18.28,2,0,0,9.14
CA-2017-104220,1/30/2017,207,3,0,0,51.75
CA-2017-104220,1/30/2017,32.35,5,0,0,16.175
CA-2017-104220,1/30/2017,7.71,1,0,0,3.4695
CA-2017-104220,1/30/2017,40.3,2,0,0,10.881
CA-2017-104220,1/30/2017,34.58,7,0,0,14.5236
CA-2014-165974,6/29/2014,32.76,7,0.2,45.864,3.6855
CA-2015-144267,8/21/2015,544.008,3,0.2,326.4048,40.8006
CA-2015-144267,8/21/2015,59.94,3,0,0,28.1718
CA-2015-144267,8/21/2015,23.92,4,0,0,11.7208
CA-2015-144267,8/21/2015,4.28,1,0,0,1.926
US-2015-157014,10/3/2015,32.07,5,0.7,112.245,-22.449
US-2015-157014,10/3/2015,24,2,0.2,9.6,-2.7
US-2015-157014,10/3/2015,35.49,1,0.5,17.745,-15.6156
US-2015-157014,10/3/2015,47.984,2,0.2,19.1936,0.5998
CA-2015-154921,5/23/2015,186.69,3,0,0,87.7443
CA-2017-129567,3/17/2017,17.456,2,0.2,6.9824,5.8914
CA-2015-154620,12/12/2015,348.928,2,0.2,139.5712,34.8928
CA-2015-115938,6/26/2015,143.96,4,0,0,69.1008
CA-2015-115938,6/26/2015,15.42,1,0,0,4.1634
CA-2015-115938,6/26/2015,43.04,8,0,0,21.0896
CA-2015-115938,6/26/2015,332.94,3,0,0,79.9056
CA-2016-105256,5/20/2016,1363.96,5,0.2,1363.96,85.2475
CA-2014-156433,9/20/2014,9.96,2,0,0,4.5816
CA-2014-156433,9/20/2014,21.72,4,0,0,10.6428
CA-2017-151428,9/21/2017,20.16,7,0,0,9.8784
CA-2015-124653,12/24/2015,132.79,7,0,0,63.7392
CA-2015-124653,12/24/2015,12.96,2,0,0,6.2208
CA-2015-124653,12/24/2015,21.56,7,0,0,10.3488
CA-2015-101910,11/27/2015,283.92,5,0.2,283.92,17.745
CA-2017-105809,2/20/2017,22.23,1,0,0,7.3359
CA-2017-105809,2/20/2017,215.968,2,0.2,86.3872,18.8972
CA-2016-136133,8/18/2016,355.32,9,0,0,99.4896
CA-2016-115504,3/12/2016,12.96,2,0,0,6.2208
CA-2017-135783,4/22/2017,18.28,2,0,0,6.2152
CA-2014-134313,11/1/2014,43.176,3,0.2,25.9056,4.3176
CA-2014-134313,11/1/2014,1983.968,4,0.2,1587.1744,247.996
CA-2015-140921,2/3/2015,28.4,2,0,0,11.076
CA-2015-140921,2/3/2015,149.97,3,0,0,50.9898
CA-2014-151995,10/13/2014,11.52,4,0,0,3.2256
CA-2014-151995,10/13/2014,1298.55,5,0,0,311.652
CA-2014-151995,10/13/2014,213.92,4,0,0,62.0368
CA-2014-151995,10/13/2014,25.78,2,0,0,2.578
CA-2017-143686,5/14/2017,18.28,2,0,0,6.2152
CA-2017-143686,5/14/2017,1399.93,7,0,0,601.9699
CA-2015-106565,3/20/2015,51.84,8,0,0,24.8832
CA-2016-149370,9/15/2016,5.344,1,0.2,1.0688,1.8704
CA-2014-140858,6/28/2014,41.472,8,0.2,66.3552,14.5152
CA-2014-140858,6/28/2014,3.168,3,0.7,6.6528,-2.4288
CA-2014-140858,6/28/2014,1228.465,5,0.3,1842.6975,0
CA-2014-140858,6/28/2014,31.086,3,0.7,65.2806,-22.7964
CA-2014-140858,6/28/2014,335.52,4,0.2,268.416,117.432
CA-2017-101434,6/20/2017,239.97,3,0,0,71.991
CA-2017-101434,6/20/2017,9.82,2,0,0,4.8118
US-2014-102071,5/9/2014,67.8,4,0,0,4.068
US-2014-102071,5/9/2014,167.97,3,0,0,40.3128
CA-2017-126956,8/21/2017,35,7,0,0,16.8
CA-2017-126956,8/21/2017,37.24,4,0,0,10.7996
CA-2017-126956,8/21/2017,15.28,2,0,0,7.4872
CA-2017-129462,6/16/2017,301.96,2,0,0,90.588
CA-2017-129462,6/16/2017,180.66,3,0,0,50.5848
CA-2017-129462,6/16/2017,191.98,2,0,0,51.8346
CA-2017-129462,6/16/2017,65.99,1,0,0,17.1574
CA-2016-165316,7/23/2016,35.216,2,0.2,14.0864,2.6412
CA-2016-165316,7/23/2016,23.696,2,0.2,9.4784,6.5164
CA-2016-165316,7/23/2016,265.475,1,0.5,132.7375,-111.4995
